complex_id	tier	parent_pdb	weight
2KXM__RIO__laB__aaA__rs101__m1__alt.	eligible_core	2KXM	1.3943619278569239
2L1V__PRF__laB__aaA__rs37__m1__alt.	eligible_core	2L1V	1.3943619278569239
2L7V__QUL__laD__aaA__rs1__m1__alt.	eligible_core	2L7V	0.69718096392846196
2L7V__QUL__laE__aaA__rs2__m1__alt.	eligible_core	2L7V	0.69718096392846196
2MNE__3B5__laC__aaA__rs101__m1__alt.	eligible_core	2MNE	0.69718096392846196
2MNE__3B5__laD__aaB__rs101__m1__alt.	eligible_core	2MNE	0.69718096392846196
2MXS__PAR__laB__aaA__rs101__m1__alt.	eligible_core	2MXS	1.3943619278569239
2N0J__RIO__laB__aaA__rs101__m1__alt.	eligible_core	2N0J	1.3943619278569239
2N96__4JF__laC__aaY__rs101__m1__alt.	eligible_core	2N96	1.3943619278569239
2NZ4__GLP__laR__aaF__rs5002__m1__alt.	eligible_core	2NZ4	0.69718096392846196
2NZ4__GLP__laW__aaG__rs5003__m1__alt.	eligible_core	2NZ4	0.69718096392846196
2R2S__BLB__laE__aaB__rs9__m1__alt.	eligible_core	2R2S	1.3943619278569239
3BNQ__PAR__laI__aaC__rs101__m1__alt.	eligible_diversity	3BNQ	2.2026876831363
3BNR__PAR__laF__aaC__rs24__m1__alt.	eligible_diversity	3BNR	2.2026876831363
3CE5__BRA__laE__aaA__rs27__m1__alt.	eligible_core	3CE5	1.3943619278569239
3EY0__PNT__laC__aaA__rs11__m1__alt.	eligible_core	3EY0	1.3943619278569239
3FT6__PRL__laC__aaA__rs21__m1__alt.	eligible_diversity	3FT6	1.10134384156815
3FT6__PRL__laF__aaB__rs22__m1__alt.	eligible_diversity	3FT6	1.10134384156815
3G96__6MN__laM__aaF__rs12__m1__alt.	eligible_core	3G96	1.3943619278569239
3G9C__GLP__laM__aaE__rs5001__m1__alt.	eligible_core	3G9C	1.3943619278569239
3L3C__G6P__laBA__aaH__rs5004__m1__alt.	eligible_core	3L3C	0.46478730928564133
3L3C__G6P__laN__aaP__rs5001__m1__alt.	eligible_core	3L3C	0.46478730928564133
3L3C__G6P__laS__aaQ__rs5002__m1__alt.	eligible_core	3L3C	0.46478730928564133
3MIJ__R14__laD__aaA__rs30__m1__alt.	eligible_core	3MIJ	1.3943619278569239
3QCR__R14__laD__aaA__rs15__m1__alt.	eligible_diversity	3QCR	2.2026876831363
4BZT__XR2__laC__aaA__rs13__m1__alt.	eligible_core	4BZT	1.3943619278569239
4BZV__XR2__laC__aaA__rs17__m1__alt.	eligible_core	4BZV	1.3943619278569239
4KZD__1TU__laG__aaR__rs103__m1__alt.	eligible_core	4KZD	1.3943619278569239
4P1D__KPT__laE__aaA__rs103__m1__alt.	eligible_core	4P1D	1.3943619278569239
4Q9Q__2ZZ__laF__aaR__rs103__m1__alt.	eligible_core	4Q9Q	1.3943619278569239
4Q9R__2ZY__laE__aaR__rs102__m1__alt.	eligible_core	4Q9R	1.3943619278569239
4QK8__2BA__laB__aaA__rs201__m1__alt.	eligible_core	4QK8	0.69718096392846196
4QK8__2BA__laC__aaA__rs202__m1__alt.	eligible_core	4QK8	0.69718096392846196
4QKA__2BA__laB__aaA__rs201__m1__alt.	eligible_core	4QKA	0.69718096392846196
4QKA__2BA__laC__aaA__rs202__m1__alt.	eligible_core	4QKA	0.69718096392846196
4RPX__DCP__laT__aaD__rs101__m1__alt.	eligible_diversity	4RPX	2.2026876831363
4RPY__DCP__laU__aaT__rs101__m1__alt.	eligible_diversity	4RPY	2.2026876831363
4RPZ__DCP__laO__aaD__rs101__m1__alt.	eligible_diversity	4RPZ	2.2026876831363
4TS0__38E__laR__aaY__rs206__m1__alt.	eligible_core	4TS0	1.3943619278569239
4TS2__38E__laH__aaY__rs204__m1__alt.	eligible_core	4TS2	1.3943619278569239
4ZM0__144__laK__aaG__rs102__m1__alt.	eligible_core	4ZM0	1.3943619278569239
5BTP__AMZ__laJ__aaB__rs108__m1__alt.	eligible_core	5BTP	0.69718096392846196
5BTP__AMZ__laQ__aaA__rs106__m1__alt.	eligible_core	5BTP	0.69718096392846196
5IHD__2OP__laG__aaA__rs103__m1__alt.	eligible_core	5IHD	0.46478730928564133
5IHD__2OP__laJ__aaB__rs103__m1__alt.	eligible_core	5IHD	0.46478730928564133
5IHD__SIN__laM__aaD__rs101__m1__alt.	eligible_core	5IHD	0.46478730928564133
5NDV__PAR__laTJA__aa3__rs201__m1__alt.	eligible_core	5NDV	1.3943619278569239
5OBM__LLL__laCEA__aa4__rs224__m1__alt.	eligible_core	5OBM	0.34859048196423098
5OBM__LLL__laGTB__aa8__rs221__m1__alt.	eligible_core	5OBM	0.34859048196423098
5OBM__LLL__laJSB__aa7__rs231__m1__alt.	eligible_core	5OBM	0.34859048196423098
5OBM__LLL__laLSB__aa7__rs233__m1__alt.	eligible_core	5OBM	0.34859048196423098
5ODF__CWN__laC__aaA__rs101__m1__alt.	eligible_core	5ODF	1.3943619278569239
5TPY__HEZ__laC__aaA__rs102__m1__alt.	eligible_core	5TPY	1.3943619278569239
5W77__9WP__laD__aaA__rs103__m1__alt.	eligible_core	5W77	0.69718096392846196
5W77__9WP__laE__aaA__rs104__m1__alt.	eligible_core	5W77	0.69718096392846196
6AZ3__PAR__laAC__aa2__rs1703__m1__alt.	eligible_core	6AZ3	0.34859048196423098
6AZ3__PAR__laBB__aa1__rs1804__m1__alt.	eligible_core	6AZ3	0.34859048196423098
6AZ3__PAR__laCB__aa1__rs1805__m1__alt.	eligible_core	6AZ3	0.34859048196423098
6AZ3__PAR__laZB__aa2__rs1702__m1__alt.	eligible_core	6AZ3	0.34859048196423098
6AZ4__GP3__laC__aaA__rs101__m1__alt.	eligible_core	6AZ4	1.3943619278569239
6C65__EKJ__laD__aaA__rs101__m1__alt.	eligible_core	6C65	0.46478730928564133
6C65__EKJ__laH__aaB__rs101__m1__alt.	eligible_core	6C65	0.46478730928564133
6C65__EKJ__laL__aaC__rs101__m1__alt.	eligible_core	6C65	0.46478730928564133
6CC3__GTP__laFA__aaB__rs211__m1__alt.	eligible_diversity	6CC3	2.2026876831363
6CK5__PRP__laIA__aaB__rs216__m1__alt.	eligible_core	6CK5	1.3943619278569239
6E8S__EKJ__laC__aaA__rs101__m1__alt.	eligible_core	6E8S	0.69718096392846196
6E8S__EKJ__laG__aaB__rs101__m1__alt.	eligible_core	6E8S	0.69718096392846196
6E8T__HZG__laE__aaD__rs101__m1__alt.	eligible_core	6E8T	0.34859048196423098
6E8T__HZG__laG__aaC__rs101__m1__alt.	eligible_core	6E8T	0.34859048196423098
6E8T__HZG__laJ__aaB__rs101__m1__alt.	eligible_core	6E8T	0.34859048196423098
6E8T__HZG__laL__aaA__rs101__m1__alt.	eligible_core	6E8T	0.34859048196423098
6E8U__HZD__laG__aaB__rs106__m1__alt.	eligible_core	6E8U	1.3943619278569239
6IZP__B2R__laB__aaA__rs101__m1__alt.	eligible_core	6IZP	0.69718096392846196
6IZP__B2R__laC__aaA__rs102__m1__alt.	eligible_core	6IZP	0.69718096392846196
6JJ0__BO6__laB__aaA__rs101__m1__alt.	eligible_core	6JJ0	1.3943619278569239
6LAX__SAM__laF__aaA__rs101__m1__alt.	eligible_core	6LAX	0.69718096392846196
6LAX__SAM__laG__aaB__rs101__m1__alt.	eligible_core	6LAX	0.69718096392846196
6O2L__BO6__laB__aaA__rs101__m1__alt.	eligible_core	6O2L	0.69718096392846196
6O2L__BO6__laC__aaA__rs102__m1__alt.	eligible_core	6O2L	0.69718096392846196
6OD9__AMZ__laD__aaA__rs102__m1__alt.	eligible_core	6OD9	0.69718096392846196
6OD9__AMZ__laI__aaB__rs102__m1__alt.	eligible_core	6OD9	0.69718096392846196
6QIT__J48__laE__aaA__rs101__m1__altA	eligible_core	6QIT	0.34859048196423098
6QIT__J48__laF__aaA__rs102__m1__altA	eligible_core	6QIT	0.34859048196423098
6QIT__J48__laG__aaC__rs101__m1__alt.	eligible_core	6QIT	0.34859048196423098
6QIT__J48__laH__aaD__rs101__m1__altA	eligible_core	6QIT	0.34859048196423098
6RIO__K4Z__laC__aaA__rs101__m1__alt.	eligible_core	6RIO	1.3943619278569239
6V9D__QW4__laC__aaB__rs101__m1__alt.	eligible_core	6V9D	0.46478730928564133
6V9D__QW4__laD__aaB__rs102__m1__alt.	eligible_core	6V9D	0.46478730928564133
6V9D__QW4__laH__aaE__rs101__m1__alt.	eligible_core	6V9D	0.46478730928564133
6VA2__QSV__laC__aaA__rs101__m1__alt.	eligible_core	6VA2	1.3943619278569239
6VA3__MQC__laC__aaA__rs101__m1__alt.	eligible_core	6VA3	1.3943619278569239
6VA4__QSY__laC__aaB__rs101__m1__alt.	eligible_core	6VA4	1.3943619278569239
6VGG__QWP__laF__aaB__rs101__m1__alt.	eligible_diversity	6VGG	2.2026876831363
6WZR__UG1__laH__aaA__rs106__m1__alt.	eligible_core	6WZR	0.69718096392846196
6WZR__UG1__laK__aaB__rs103__m1__alt.	eligible_core	6WZR	0.69718096392846196
6WZS__UG4__laI__aaB__rs107__m1__alt.	eligible_core	6WZS	0.69718096392846196
6WZS__UG4__laP__aaA__rs107__m1__alt.	eligible_core	6WZS	0.69718096392846196
7EOH__J8F__laB__aaA__rs101__m1__alt.	eligible_core	7EOH	1.3943619278569239
7EOI__J8F__laB__aaA__rs101__m1__alt.	eligible_core	7EOI	1.3943619278569239
7EOJ__J8F__laB__aaA__rs101__m1__alt.	eligible_core	7EOJ	1.3943619278569239
7KBW__WAM__laB__aaA__rs101__m1__alt.	eligible_core	7KBW	0.69718096392846196
7KBW__WAM__laC__aaA__rs102__m1__alt.	eligible_core	7KBW	0.69718096392846196
7KBX__WAM__laB__aaA__rs101__m1__alt.	eligible_core	7KBX	0.69718096392846196
7KBX__WAM__laC__aaA__rs102__m1__alt.	eligible_core	7KBX	0.69718096392846196
7MKT__MMP__laB__aaA__rs101__m1__altA	eligible_core	7MKT	1.3943619278569239
7MSV__BER__laC__aaX__rs102__m1__alt.	eligible_core	7MSV	0.46478730928564133
7MSV__BER__laD__aaX__rs103__m1__alt.	eligible_core	7MSV	0.46478730928564133
7MSV__DGP__laB__aaX__rs101__m1__alt.	eligible_core	7MSV	0.46478730928564133
7N7D__BER__laB__aaA__rs101__m1__alt.	eligible_core	7N7D	0.69718096392846196
7N7D__BER__laC__aaA__rs102__m1__alt.	eligible_core	7N7D	0.69718096392846196
7N7E__BER__laB__aaA__rs101__m1__alt.	eligible_core	7N7E	0.69718096392846196
7N7E__BER__laC__aaA__rs102__m1__alt.	eligible_core	7N7E	0.69718096392846196
7OA3__V5Z__laC__aaA__rs101__m1__alt.	eligible_core	7OA3	1.3943619278569239
7OAV__GTP__laQ__aaC__rs102__m1__alt.	eligible_diversity	7OAV	2.2026876831363
7OAV__V5Z__laE__aaA__rs101__m1__alt.	eligible_core	7OAV	0.34859048196423098
7OAV__V5Z__laK__aaB__rs101__m1__alt.	eligible_core	7OAV	0.34859048196423098
7OAV__V5Z__laP__aaC__rs101__m1__alt.	eligible_core	7OAV	0.34859048196423098
7OAV__V5Z__laT__aaD__rs101__m1__alt.	eligible_core	7OAV	0.34859048196423098
7OAW__GTP__laK__aaB__rs101__m1__alt.	eligible_core	7OAW	0.23239365464282066
7OAW__GTP__laQ__aaC__rs102__m1__alt.	eligible_core	7OAW	0.23239365464282066
7OAW__V6T__laH__aaA__rs104__m1__alt.	eligible_core	7OAW	0.23239365464282066
7OAW__V6T__laN__aaB__rs104__m1__alt.	eligible_core	7OAW	0.23239365464282066
7OAW__V6T__laT__aaC__rs105__m1__alt.	eligible_core	7OAW	0.23239365464282066
7OAW__V6T__laY__aaD__rs104__m1__alt.	eligible_core	7OAW	0.23239365464282066
7OAX__V5Z__laDA__aaD__rs103__m1__alt.	eligible_core	7OAX	0.34859048196423098
7OAX__V5Z__laF__aaA__rs102__m1__alt.	eligible_core	7OAX	0.34859048196423098
7OAX__V5Z__laO__aaB__rs103__m1__alt.	eligible_core	7OAX	0.34859048196423098
7OAX__V5Z__laW__aaC__rs103__m1__alt.	eligible_core	7OAX	0.34859048196423098
7PNG__7V5__laB__aaA__rs101__m1__alt.	eligible_core	7PNG	1.3943619278569239
7RBI__DCP__laM__aaD__rs101__m1__alt.	eligible_diversity	7RBI	2.2026876831363
8ABD__PQ3__laB__aaA__rs101__m1__alt.	eligible_core	8ABD	1.3943619278569239
8DWM__BLM__laE__aaG__rs101__m1__alt.	eligible_core	8DWM	1.3943619278569239
8EYU__X5R__laE__aaB__rs103__m1__alt.	eligible_core	8EYU	0.69718096392846196
8EYU__X5R__laI__aaA__rs104__m1__alt.	eligible_core	8EYU	0.69718096392846196
8EYV__747__laF__aaA__rs104__m1__alt.	eligible_core	8EYV	0.69718096392846196
8EYV__747__laI__aaB__rs103__m1__alt.	eligible_core	8EYV	0.69718096392846196
8EYW__TFX__laI__aaA__rs103__m1__alt.	eligible_core	8EYW	1.3943619278569239
8FHV__2ZY__laH__aaA__rs107__m1__alt.	eligible_core	8FHV	1.3943619278569239
8FHX__2ZY__laH__aaA__rs107__m1__alt.	eligible_core	8FHX	1.3943619278569239
8FHZ__747__laH__aaA__rs107__m1__alt.	eligible_core	8FHZ	1.3943619278569239
8FI0__X5R__laH__aaA__rs107__m1__alt.	eligible_core	8FI0	1.3943619278569239
8FI2__2ZY__laG__aaA__rs106__m1__alt.	eligible_core	8FI2	1.3943619278569239
8FI7__747__laG__aaA__rs106__m1__alt.	eligible_core	8FI7	1.3943619278569239
8FI8__X5R__laG__aaA__rs106__m1__alt.	eligible_core	8FI8	1.3943619278569239
8G4W__PRF__laI__aaR__rs101__m1__alt.	eligible_core	8G4W	1.3943619278569239
8G7E__PRF__laI__aaR__rs101__m1__alt.	eligible_core	8G7E	1.3943619278569239
8R6H__PQ3__laB__aaA__rs101__m1__alt.	eligible_core	8R6H	1.3943619278569239
8RUJ__VTR__laB__aaA__rs401__m1__alt.	eligible_diversity	8RUJ	2.2026876831363
8T7X__DAP__laE__aaA__rs101__m1__alt.	eligible_core	8T7X	0.69718096392846196
8T7X__DAP__laG__aaD__rs101__m1__alt.	eligible_core	8T7X	0.69718096392846196
8TOZ__PRF__laB__aaA__rs201__m1__alt.	eligible_core	8TOZ	1.3943619278569239
8VPV__PRF__laB__aaA__rs201__m1__alt.	eligible_core	8VPV	1.3943619278569239
8XZE__THG__laB__aaA__rs101__m1__alt.	eligible_core	8XZE	1.3943619278569239
8XZL__DHF__laB__aaA__rs101__m1__alt.	eligible_core	8XZL	1.3943619278569239
8XZM__NPR__laG__aaA__rs106__m1__alt.	eligible_core	8XZM	1.3943619278569239
8XZN__H4B__laB__aaA__rs101__m1__alt.	eligible_core	8XZN	1.3943619278569239
8XZO__GUN__laC__aaA__rs202__m1__alt.	eligible_core	8XZO	1.3943619278569239
8XZP__A1LXN__laG__aaA__rs106__m1__alt.	eligible_core	8XZP	1.3943619278569239
8XZQ__AZG__laB__aaA__rs101__m1__alt.	eligible_core	8XZQ	1.3943619278569239
8XZR__ANG__laB__aaA__rs101__m1__alt.	eligible_core	8XZR	1.3943619278569239
8XZW__THG__laB__aaA__rs101__m1__alt.	eligible_core	8XZW	1.3943619278569239
9DID__TAM__laK__aaA__rs209__m1__alt.	eligible_core	9DID	1.3943619278569239
9IF0__B2R__laC__aaAAA__rs101__m1__alt.	eligible_core	9IF0	0.69718096392846196
9IF0__B2R__laD__aaBBB__rs101__m1__alt.	eligible_core	9IF0	0.69718096392846196
9K38__GTP__laEA__aaZ__rs101__m1__alt.	eligible_core	9K38	1.3943619278569239
9K9H__GMP__laE__aaA__rs404__m1__alt.	eligible_core	9K9H	1.3943619278569239
9L4E__A1EIH__laB__aaA__rs101__m1__alt.	eligible_core	9L4E	0.69718096392846196
9L4E__A1EIH__laC__aaA__rs102__m1__alt.	eligible_core	9L4E	0.69718096392846196
9NAP__EKJ__laB__aaA__rs201__m1__alt.	eligible_core	9NAP	1.3943619278569239
9NX4__CPF__laL__aaC__rs101__m1__alt.	eligible_diversity	9NX4	2.2026876831363
9VUO__A1ETT__laC__aaA__rs101__m1__alt.	eligible_core	9VUO	1.3943619278569239
