complex_id	tier	parent_pdb	weight
282D__NGM__laC__aaA__rs13__m1__alt.	eligible_core	282D	1.4430618006901623
2KXM__RIO__laB__aaA__rs101__m1__alt.	eligible_core	2KXM	1.4430618006901623
2L1V__PRF__laB__aaA__rs37__m1__alt.	eligible_core	2L1V	1.4430618006901623
2L7V__QUL__laD__aaA__rs1__m1__alt.	eligible_core	2L7V	0.72153090034508116
2L7V__QUL__laE__aaA__rs2__m1__alt.	eligible_core	2L7V	0.72153090034508116
2LWH__NT__laC__aa1__rs101__m1__alt.	eligible_core	2LWH	1.4430618006901623
2MG8__XR2__laC__aaB__rs101__m1__alt.	eligible_core	2MG8	0.72153090034508116
2MG8__XR2__laD__aaB__rs102__m1__alt.	eligible_core	2MG8	0.72153090034508116
2MNE__3B5__laC__aaA__rs101__m1__alt.	eligible_core	2MNE	0.72153090034508116
2MNE__3B5__laD__aaB__rs101__m1__alt.	eligible_core	2MNE	0.72153090034508116
2MXS__PAR__laB__aaA__rs101__m1__alt.	eligible_core	2MXS	1.4430618006901623
2N0J__RIO__laB__aaA__rs101__m1__alt.	eligible_core	2N0J	1.4430618006901623
2N96__4JF__laC__aaY__rs101__m1__alt.	eligible_core	2N96	1.4430618006901623
2NZ4__GLP__laR__aaF__rs5002__m1__alt.	eligible_core	2NZ4	0.72153090034508116
2NZ4__GLP__laW__aaG__rs5003__m1__alt.	eligible_core	2NZ4	0.72153090034508116
2O5C__TDR__laE__aaD__rs799__m1__alt.	eligible_diversity	2O5C	2.2796193663076476
2O5E__TDR__laE__aaD__rs9__m1__alt.	eligible_diversity	2O5E	2.2796193663076476
2QK9__16D__laG__aaC__rs1004__m1__alt.	eligible_core	2QK9	1.4430618006901623
2R2S__BLB__laE__aaB__rs9__m1__alt.	eligible_core	2R2S	1.4430618006901623
385D__NOD__laB__aaA__rs7__m1__alt.	eligible_diversity	385D	2.2796193663076476
3B4A__GLP__laC__aaA__rs401__m1__alt.	eligible_core	3B4A	1.4430618006901623
3B4C__GLP__laC__aaA__rs201__m1__alt.	eligible_core	3B4C	1.4430618006901623
3BNQ__PAR__laI__aaC__rs101__m1__alt.	eligible_diversity	3BNQ	2.2796193663076476
3BNR__PAR__laF__aaC__rs24__m1__alt.	eligible_diversity	3BNR	2.2796193663076476
3CDM__NII__laD__aaA__rs27__m1__alt.	eligible_core	3CDM	0.36076545017254058
3CDM__NII__laH__aaB__rs27__m1__alt.	eligible_core	3CDM	0.36076545017254058
3CDM__NII__laI__aaB__rs28__m1__alt.	eligible_core	3CDM	0.36076545017254058
3CDM__NII__laJ__aaB__rs29__m1__alt.	eligible_core	3CDM	0.36076545017254058
3CE5__BRA__laE__aaA__rs27__m1__alt.	eligible_core	3CE5	1.4430618006901623
3EY0__PNT__laC__aaA__rs11__m1__alt.	eligible_core	3EY0	1.4430618006901623
3FT6__PRL__laC__aaA__rs21__m1__alt.	eligible_diversity	3FT6	1.1398096831538238
3FT6__PRL__laF__aaB__rs22__m1__alt.	eligible_diversity	3FT6	1.1398096831538238
3G96__6MN__laM__aaF__rs12__m1__alt.	eligible_core	3G96	1.4430618006901623
3G9C__GLP__laM__aaE__rs5001__m1__alt.	eligible_core	3G9C	1.4430618006901623
3L3C__G6P__laBA__aaH__rs5004__m1__alt.	eligible_core	3L3C	0.48102060023005411
3L3C__G6P__laN__aaP__rs5001__m1__alt.	eligible_core	3L3C	0.48102060023005411
3L3C__G6P__laS__aaQ__rs5002__m1__alt.	eligible_core	3L3C	0.48102060023005411
3MIJ__R14__laD__aaA__rs30__m1__alt.	eligible_core	3MIJ	1.4430618006901623
3QCR__R14__laD__aaA__rs15__m1__alt.	eligible_diversity	3QCR	2.2796193663076476
3SUH__FFO__laD__aaX__rs103__m1__alt.	eligible_core	3SUH	1.4430618006901623
3U4M__MLI__laO__aaB__rs2202__m1__alt.	eligible_core	3U4M	0.36076545017254058
3U4M__MLI__laP__aaB__rs2203__m1__alt.	eligible_core	3U4M	0.36076545017254058
3U4M__MLI__laQ__aaB__rs2204__m1__alt.	eligible_core	3U4M	0.36076545017254058
3U4M__MLI__laR__aaB__rs2205__m1__alt.	eligible_core	3U4M	0.36076545017254058
3U56__MLI__laD__aaB__rs2201__m1__alt.	eligible_core	3U56	1.4430618006901623
473D__NT__laE__aaB__rs21__m1__alt.	eligible_core	473D	1.4430618006901623
482D__DM9__laB__aaA__rs7__m1__alt.	eligible_diversity	482D	2.2796193663076476
4BZT__XR2__laC__aaA__rs13__m1__alt.	eligible_core	4BZT	1.4430618006901623
4BZU__XR2__laC__aaA__rs17__m1__alt.	eligible_core	4BZU	1.4430618006901623
4BZV__XR2__laC__aaA__rs17__m1__alt.	eligible_core	4BZV	1.4430618006901623
4KZD__1TU__laG__aaR__rs103__m1__alt.	eligible_core	4KZD	1.4430618006901623
4L5K__KPT__laB__aaA__rs101__m1__alt.	eligible_diversity	4L5K	2.2796193663076476
4L81__SAM__laB__aaA__rs101__m1__alt.	eligible_core	4L81	1.4430618006901623
4OCD__MWB__laD__aaA__rs101__m1__alt.	eligible_core	4OCD	0.48102060023005411
4OCD__MWB__laE__aaB__rs101__m1__alt.	eligible_core	4OCD	0.48102060023005411
4OCD__MWB__laF__aaC__rs101__m1__alt.	eligible_core	4OCD	0.48102060023005411
4OQU__SAM__laB__aaA__rs101__m1__alt.	eligible_core	4OQU	1.4430618006901623
4P1D__KPT__laE__aaA__rs103__m1__alt.	eligible_core	4P1D	1.4430618006901623
4Q9Q__2ZZ__laF__aaR__rs103__m1__alt.	eligible_core	4Q9Q	1.4430618006901623
4Q9R__2ZY__laE__aaR__rs102__m1__alt.	eligible_core	4Q9R	1.4430618006901623
4QK8__2BA__laB__aaA__rs201__m1__alt.	eligible_core	4QK8	0.72153090034508116
4QK8__2BA__laC__aaA__rs202__m1__alt.	eligible_core	4QK8	0.72153090034508116
4QKA__2BA__laB__aaA__rs201__m1__alt.	eligible_core	4QKA	0.72153090034508116
4QKA__2BA__laC__aaA__rs202__m1__alt.	eligible_core	4QKA	0.72153090034508116
4QLM__2BA__laD__aaA__rs203__m1__alt.	eligible_core	4QLM	0.72153090034508116
4QLM__2BA__laE__aaA__rs204__m1__alt.	eligible_core	4QLM	0.72153090034508116
4RPX__DCP__laT__aaD__rs101__m1__alt.	eligible_diversity	4RPX	2.2796193663076476
4RPY__DCP__laU__aaT__rs101__m1__alt.	eligible_diversity	4RPY	2.2796193663076476
4RPZ__DCP__laO__aaD__rs101__m1__alt.	eligible_diversity	4RPZ	2.2796193663076476
4TS0__38E__laR__aaY__rs206__m1__alt.	eligible_core	4TS0	1.4430618006901623
4TS2__38E__laH__aaY__rs204__m1__alt.	eligible_core	4TS2	1.4430618006901623
4W90__2BA__laC__aaC__rs201__m1__alt.	eligible_core	4W90	0.72153090034508116
4W90__2BA__laD__aaC__rs202__m1__alt.	eligible_core	4W90	0.72153090034508116
4W92__2BA__laJ__aaC__rs208__m1__alt.	eligible_core	4W92	0.72153090034508116
4W92__2BA__laK__aaC__rs209__m1__alt.	eligible_core	4W92	0.72153090034508116
4Y1I__GTP__laBA__aaA__rs226__m1__alt.	eligible_core	4Y1I	0.72153090034508116
4Y1I__GTP__laC__aaA__rs201__m1__alt.	eligible_core	4Y1I	0.72153090034508116
4YAZ__4BW__laH__aaR__rs106__m1__alt.	eligible_core	4YAZ	0.72153090034508116
4YAZ__4BW__laL__aaA__rs103__m1__alt.	eligible_core	4YAZ	0.72153090034508116
4ZM0__144__laK__aaG__rs102__m1__alt.	eligible_core	4ZM0	1.4430618006901623
5BTP__AMZ__laJ__aaB__rs108__m1__alt.	eligible_core	5BTP	0.72153090034508116
5BTP__AMZ__laQ__aaA__rs106__m1__alt.	eligible_core	5BTP	0.72153090034508116
5IHD__2OP__laG__aaA__rs103__m1__alt.	eligible_core	5IHD	0.48102060023005411
5IHD__2OP__laJ__aaB__rs103__m1__alt.	eligible_core	5IHD	0.48102060023005411
5IHD__SIN__laM__aaD__rs101__m1__alt.	eligible_core	5IHD	0.48102060023005411
5NDV__PAR__laTJA__aa3__rs201__m1__alt.	eligible_core	5NDV	1.4430618006901623
5NPM__MLI__laC__aaB__rs101__m1__alt.	eligible_core	5NPM	1.4430618006901623
5OBM__LLL__laCEA__aa4__rs224__m1__alt.	eligible_core	5OBM	0.36076545017254058
5OBM__LLL__laGTB__aa8__rs221__m1__alt.	eligible_core	5OBM	0.36076545017254058
5OBM__LLL__laJSB__aa7__rs231__m1__alt.	eligible_core	5OBM	0.36076545017254058
5OBM__LLL__laLSB__aa7__rs233__m1__alt.	eligible_core	5OBM	0.36076545017254058
5ODF__CWN__laC__aaA__rs101__m1__alt.	eligible_core	5ODF	1.4430618006901623
5TPY__HEZ__laC__aaA__rs102__m1__alt.	eligible_core	5TPY	1.4430618006901623
5W77__9WP__laD__aaA__rs103__m1__alt.	eligible_core	5W77	0.72153090034508116
5W77__9WP__laE__aaA__rs104__m1__alt.	eligible_core	5W77	0.72153090034508116
6AZ3__PAR__laAC__aa2__rs1703__m1__alt.	eligible_core	6AZ3	0.36076545017254058
6AZ3__PAR__laBB__aa1__rs1804__m1__alt.	eligible_core	6AZ3	0.36076545017254058
6AZ3__PAR__laCB__aa1__rs1805__m1__alt.	eligible_core	6AZ3	0.36076545017254058
6AZ3__PAR__laZB__aa2__rs1702__m1__alt.	eligible_core	6AZ3	0.36076545017254058
6AZ4__GP3__laC__aaA__rs101__m1__alt.	eligible_core	6AZ4	1.4430618006901623
6C65__EKJ__laD__aaA__rs101__m1__alt.	eligible_core	6C65	0.48102060023005411
6C65__EKJ__laH__aaB__rs101__m1__alt.	eligible_core	6C65	0.48102060023005411
6C65__EKJ__laL__aaC__rs101__m1__alt.	eligible_core	6C65	0.48102060023005411
6CB3__GTP__laAB__aaB__rs221__m1__alt.	eligible_core	6CB3	0.72153090034508116
6CB3__GTP__laU__aaA__rs219__m1__alt.	eligible_core	6CB3	0.72153090034508116
6CC3__GTP__laFA__aaB__rs211__m1__alt.	eligible_diversity	6CC3	2.2796193663076476
6CK5__PRP__laIA__aaB__rs216__m1__alt.	eligible_core	6CK5	1.4430618006901623
6DLQ__PRP__laB__aaA__rs201__m1__altA	eligible_core	6DLQ	1.4430618006901623
6DLR__PRP__laB__aaA__rs201__m1__altA	eligible_core	6DLR	1.4430618006901623
6DLS__PRP__laB__aaA__rs201__m1__altA	eligible_core	6DLS	1.4430618006901623
6DLT__PRP__laH__aaA__rs207__m1__altA	eligible_core	6DLT	1.4430618006901623
6E8S__EKJ__laC__aaA__rs101__m1__alt.	eligible_core	6E8S	0.72153090034508116
6E8S__EKJ__laG__aaB__rs101__m1__alt.	eligible_core	6E8S	0.72153090034508116
6E8T__HZG__laE__aaD__rs101__m1__alt.	eligible_core	6E8T	0.36076545017254058
6E8T__HZG__laG__aaC__rs101__m1__alt.	eligible_core	6E8T	0.36076545017254058
6E8T__HZG__laJ__aaB__rs101__m1__alt.	eligible_core	6E8T	0.36076545017254058
6E8T__HZG__laL__aaA__rs101__m1__alt.	eligible_core	6E8T	0.36076545017254058
6E8U__HZD__laG__aaB__rs106__m1__alt.	eligible_core	6E8U	1.4430618006901623
6FC9__D5B__laB__aaA__rs101__m1__alt.	eligible_core	6FC9	1.4430618006901623
6GZ7__FGW__laC__aaA__rs101__m1__alt.	eligible_core	6GZ7	1.4430618006901623
6IZP__B2R__laB__aaA__rs101__m1__alt.	eligible_core	6IZP	0.72153090034508116
6IZP__B2R__laC__aaA__rs102__m1__alt.	eligible_core	6IZP	0.72153090034508116
6JJ0__BO6__laB__aaA__rs101__m1__alt.	eligible_core	6JJ0	1.4430618006901623
6LAS__SAM__laF__aaA__rs101__m1__alt.	eligible_core	6LAS	0.72153090034508116
6LAS__SAM__laG__aaB__rs101__m1__alt.	eligible_core	6LAS	0.72153090034508116
6LAU__SAH__laF__aaA__rs101__m1__alt.	eligible_core	6LAU	0.72153090034508116
6LAU__SAH__laI__aaB__rs101__m1__alt.	eligible_core	6LAU	0.72153090034508116
6LAX__SAM__laF__aaA__rs101__m1__alt.	eligible_core	6LAX	0.72153090034508116
6LAX__SAM__laG__aaB__rs101__m1__alt.	eligible_core	6LAX	0.72153090034508116
6LAZ__E7X__laG__aaA__rs102__m1__alt.	eligible_core	6LAZ	0.72153090034508116
6LAZ__E7X__laH__aaB__rs101__m1__alt.	eligible_core	6LAZ	0.72153090034508116
6M5J__F1R__laG__aaA__rs103__m1__alt.	eligible_core	6M5J	0.36076545017254058
6M5J__F1R__laJ__aaB__rs103__m1__alt.	eligible_core	6M5J	0.36076545017254058
6M5J__F1R__laK__aaC__rs101__m1__alt.	eligible_core	6M5J	0.36076545017254058
6M5J__F1R__laL__aaD__rs101__m1__alt.	eligible_core	6M5J	0.36076545017254058
6N5Q__2BA__laB__aaA__rs201__m1__alt.	eligible_core	6N5Q	0.72153090034508116
6N5Q__2BA__laC__aaA__rs202__m1__alt.	eligible_core	6N5Q	0.72153090034508116
6N5T__2BA__laB__aaA__rs201__m1__alt.	eligible_core	6N5T	0.72153090034508116
6N5T__2BA__laC__aaA__rs202__m1__alt.	eligible_core	6N5T	0.72153090034508116
6O2L__BO6__laB__aaA__rs101__m1__alt.	eligible_core	6O2L	0.72153090034508116
6O2L__BO6__laC__aaA__rs102__m1__alt.	eligible_core	6O2L	0.72153090034508116
6OD9__AMZ__laD__aaA__rs102__m1__alt.	eligible_core	6OD9	0.72153090034508116
6OD9__AMZ__laI__aaB__rs102__m1__alt.	eligible_core	6OD9	0.72153090034508116
6QIR__J48__laE__aaA__rs101__m1__alt.	eligible_core	6QIR	0.36076545017254058
6QIR__J48__laF__aaA__rs102__m1__alt.	eligible_core	6QIR	0.36076545017254058
6QIR__J48__laG__aaC__rs101__m1__alt.	eligible_core	6QIR	0.36076545017254058
6QIR__J48__laH__aaD__rs101__m1__alt.	eligible_core	6QIR	0.36076545017254058
6QIT__J48__laE__aaA__rs101__m1__altA	eligible_core	6QIT	0.36076545017254058
6QIT__J48__laF__aaA__rs102__m1__altA	eligible_core	6QIT	0.36076545017254058
6QIT__J48__laG__aaC__rs101__m1__alt.	eligible_core	6QIT	0.36076545017254058
6QIT__J48__laH__aaD__rs101__m1__altA	eligible_core	6QIT	0.36076545017254058
6RIO__K4Z__laC__aaA__rs101__m1__alt.	eligible_core	6RIO	1.4430618006901623
6V9D__QW4__laC__aaB__rs101__m1__alt.	eligible_core	6V9D	0.48102060023005411
6V9D__QW4__laD__aaB__rs102__m1__alt.	eligible_core	6V9D	0.48102060023005411
6V9D__QW4__laH__aaE__rs101__m1__alt.	eligible_core	6V9D	0.48102060023005411
6VA2__QSV__laC__aaA__rs101__m1__alt.	eligible_core	6VA2	1.4430618006901623
6VA3__MQC__laC__aaA__rs101__m1__alt.	eligible_core	6VA3	1.4430618006901623
6VA4__QSY__laC__aaB__rs101__m1__alt.	eligible_core	6VA4	1.4430618006901623
6VGG__QWP__laF__aaB__rs101__m1__alt.	eligible_diversity	6VGG	2.2796193663076476
6WK7__AX2__laC__aaB__rs101__m1__alt.	eligible_core	6WK7	0.24051030011502705
6WK7__AX2__laD__aaB__rs102__m1__alt.	eligible_core	6WK7	0.24051030011502705
6WK7__AX2__laE__aaB__rs103__m1__alt.	eligible_core	6WK7	0.24051030011502705
6WK7__AX2__laF__aaC__rs101__m1__alt.	eligible_core	6WK7	0.24051030011502705
6WK7__AX2__laG__aaC__rs102__m1__alt.	eligible_core	6WK7	0.24051030011502705
6WK7__AX2__laH__aaC__rs103__m1__alt.	eligible_core	6WK7	0.24051030011502705
6WZR__UG1__laH__aaA__rs106__m1__alt.	eligible_core	6WZR	0.72153090034508116
6WZR__UG1__laK__aaB__rs103__m1__alt.	eligible_core	6WZR	0.72153090034508116
6WZS__UG4__laI__aaB__rs107__m1__alt.	eligible_core	6WZS	0.72153090034508116
6WZS__UG4__laP__aaA__rs107__m1__alt.	eligible_core	6WZS	0.72153090034508116
6YMI__AMP__laN__aaA__rs102__m1__alt.	eligible_core	6YMI	0.16034020007668473
6YMI__AMP__laO__aaA__rs103__m1__alt.	eligible_core	6YMI	0.16034020007668473
6YMI__AMP__laQ__aaC__rs102__m1__alt.	eligible_core	6YMI	0.16034020007668473
6YMI__AMP__laS__aaF__rs102__m1__alt.	eligible_core	6YMI	0.16034020007668473
6YMI__AMP__laT__aaG__rs101__m1__alt.	eligible_core	6YMI	0.16034020007668473
6YMI__AMP__laV__aaI__rs102__m1__alt.	eligible_core	6YMI	0.16034020007668473
6YMI__AMP__laX__aaM__rs102__m1__alt.	eligible_core	6YMI	0.16034020007668473
6YMI__AMP__laY__aaN__rs101__m1__alt.	eligible_core	6YMI	0.16034020007668473
6YMI__AMP__laZ__aaO__rs201__m1__alt.	eligible_core	6YMI	0.16034020007668473
6YMJ__ADN__laAA__aaO__rs102__m1__alt.	eligible_core	6YMJ	0.16034020007668473
6YMJ__ADN__laM__aaA__rs201__m1__alt.	eligible_core	6YMJ	0.16034020007668473
6YMJ__ADN__laN__aaA__rs202__m1__alt.	eligible_core	6YMJ	0.16034020007668473
6YMJ__ADN__laQ__aaC__rs102__m1__alt.	eligible_core	6YMJ	0.16034020007668473
6YMJ__ADN__laS__aaF__rs201__m1__alt.	eligible_core	6YMJ	0.16034020007668473
6YMJ__ADN__laT__aaF__rs202__m1__alt.	eligible_core	6YMJ	0.16034020007668473
6YMJ__ADN__laU__aaI__rs201__m1__alt.	eligible_core	6YMJ	0.16034020007668473
6YMJ__ADN__laV__aaM__rs201__m1__alt.	eligible_core	6YMJ	0.16034020007668473
6YMJ__ADN__laY__aaN__rs101__m1__alt.	eligible_core	6YMJ	0.16034020007668473
6YMK__MTA__laM__aaA__rs101__m1__alt.	eligible_core	6YMK	0.16034020007668473
6YMK__MTA__laN__aaB__rs101__m1__alt.	eligible_core	6YMK	0.16034020007668473
6YMK__MTA__laO__aaC__rs101__m1__alt.	eligible_core	6YMK	0.16034020007668473
6YMK__MTA__laR__aaF__rs101__m1__alt.	eligible_core	6YMK	0.16034020007668473
6YMK__MTA__laT__aaG__rs101__m1__alt.	eligible_core	6YMK	0.16034020007668473
6YMK__MTA__laU__aaI__rs101__m1__alt.	eligible_core	6YMK	0.16034020007668473
6YMK__MTA__laW__aaM__rs101__m1__alt.	eligible_core	6YMK	0.16034020007668473
6YMK__MTA__laX__aaM__rs102__m1__alt.	eligible_core	6YMK	0.16034020007668473
6YMK__MTA__laY__aaO__rs101__m1__alt.	eligible_core	6YMK	0.16034020007668473
7EOG__J8F__laC__aaA__rs102__m1__alt.	eligible_core	7EOG	1.4430618006901623
7EOH__J8F__laB__aaA__rs101__m1__alt.	eligible_core	7EOH	1.4430618006901623
7EOI__J8F__laB__aaA__rs101__m1__alt.	eligible_core	7EOI	1.4430618006901623
7EOJ__J8F__laB__aaA__rs101__m1__alt.	eligible_core	7EOJ	1.4430618006901623
7EOK__J8L__laC__aaA__rs102__m1__alt.	eligible_core	7EOK	1.4430618006901623
7EOL__J8O__laH__aaA__rs107__m1__alt.	eligible_core	7EOL	1.4430618006901623
7EOM__J8R__laC__aaA__rs102__m1__alt.	eligible_core	7EOM	1.4430618006901623
7EON__J8U__laC__aaA__rs102__m1__alt.	eligible_core	7EON	1.4430618006901623
7EOO__J8X__laC__aaA__rs102__m1__alt.	eligible_core	7EOO	1.4430618006901623
7EOP__J93__laH__aaA__rs107__m1__alt.	eligible_core	7EOP	1.4430618006901623
7FGT__5R3__laC__aaA__rs101__m1__alt.	eligible_core	7FGT	1.4430618006901623
7KBW__WAM__laB__aaA__rs101__m1__alt.	eligible_core	7KBW	0.72153090034508116
7KBW__WAM__laC__aaA__rs102__m1__alt.	eligible_core	7KBW	0.72153090034508116
7KBX__WAM__laB__aaA__rs101__m1__alt.	eligible_core	7KBX	0.72153090034508116
7KBX__WAM__laC__aaA__rs102__m1__alt.	eligible_core	7KBX	0.72153090034508116
7MKT__MMP__laB__aaA__rs101__m1__altA	eligible_core	7MKT	1.4430618006901623
7MSV__BER__laC__aaX__rs102__m1__alt.	eligible_core	7MSV	0.48102060023005411
7MSV__BER__laD__aaX__rs103__m1__alt.	eligible_core	7MSV	0.48102060023005411
7MSV__DGP__laB__aaX__rs101__m1__alt.	eligible_core	7MSV	0.48102060023005411
7N7D__BER__laB__aaA__rs101__m1__alt.	eligible_core	7N7D	0.72153090034508116
7N7D__BER__laC__aaA__rs102__m1__alt.	eligible_core	7N7D	0.72153090034508116
7N7E__BER__laB__aaA__rs101__m1__alt.	eligible_core	7N7E	0.72153090034508116
7N7E__BER__laC__aaA__rs102__m1__alt.	eligible_core	7N7E	0.72153090034508116
7OA3__V5Z__laC__aaA__rs101__m1__alt.	eligible_core	7OA3	1.4430618006901623
7OAV__GTP__laQ__aaC__rs102__m1__alt.	eligible_diversity	7OAV	2.2796193663076476
7OAV__V5Z__laE__aaA__rs101__m1__alt.	eligible_core	7OAV	0.36076545017254058
7OAV__V5Z__laK__aaB__rs101__m1__alt.	eligible_core	7OAV	0.36076545017254058
7OAV__V5Z__laP__aaC__rs101__m1__alt.	eligible_core	7OAV	0.36076545017254058
7OAV__V5Z__laT__aaD__rs101__m1__alt.	eligible_core	7OAV	0.36076545017254058
7OAW__GTP__laK__aaB__rs101__m1__alt.	eligible_core	7OAW	0.24051030011502705
7OAW__GTP__laQ__aaC__rs102__m1__alt.	eligible_core	7OAW	0.24051030011502705
7OAW__V6T__laH__aaA__rs104__m1__alt.	eligible_core	7OAW	0.24051030011502705
7OAW__V6T__laN__aaB__rs104__m1__alt.	eligible_core	7OAW	0.24051030011502705
7OAW__V6T__laT__aaC__rs105__m1__alt.	eligible_core	7OAW	0.24051030011502705
7OAW__V6T__laY__aaD__rs104__m1__alt.	eligible_core	7OAW	0.24051030011502705
7OAX__V5Z__laDA__aaD__rs103__m1__alt.	eligible_core	7OAX	0.36076545017254058
7OAX__V5Z__laF__aaA__rs102__m1__alt.	eligible_core	7OAX	0.36076545017254058
7OAX__V5Z__laO__aaB__rs103__m1__alt.	eligible_core	7OAX	0.36076545017254058
7OAX__V5Z__laW__aaC__rs103__m1__alt.	eligible_core	7OAX	0.36076545017254058
7PNG__7V5__laB__aaA__rs101__m1__alt.	eligible_core	7PNG	1.4430618006901623
7RBI__DCP__laM__aaD__rs101__m1__alt.	eligible_diversity	7RBI	2.2796193663076476
